"measure","tp","pred","pearson_cor","spearman_rho","kendall_tau","pearson_p","spearman_p","kendall_p","pearson_sig","spearman_sig","kendall_sig"
"UPDRS_1","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","A7","age",-0.175,0.039,0.065,0.586,0.904,0.779,"","",""
"UPDRS_2","A7","LED",0.021,0.166,0.159,0.956,0.67,0.581,"","",""
"UPDRS_2","A7","severity",-0.072,0.004,0.032,0.823,0.991,0.888,"","",""
"UPDRS_2","A7","fivedasc_util_total",-0.316,-0.26,-0.226,0.317,0.415,0.326,"","",""
"UPDRS_2","A7","fivedasc_sprit_total",-0.249,-0.206,-0.162,0.434,0.52,0.483,"","",""
"UPDRS_2","A7","fivedasc_bliss_total",-0.292,-0.285,-0.226,0.357,0.37,0.326,"","",""
"UPDRS_2","A7","fivedasc_insight_total",-0.434,-0.288,-0.259,0.158,0.363,0.262,"","",""
"UPDRS_2","A7","fivedasc_dis_total",-0.092,-0.135,-0.065,0.775,0.675,0.779,"","",""
"UPDRS_2","A7","fivedasc_imp_total",0.282,0.292,0.194,0.374,0.357,0.4,"","",""
"UPDRS_2","A7","fivedasc_anx_total",0.282,0.199,0.097,0.374,0.535,0.674,"","",""
"UPDRS_2","A7","fivedasc_cimg_total",0.078,0.139,0.081,0.808,0.666,0.725,"","",""
"UPDRS_2","A7","fivedasc_eimg_total",-0.091,0.028,0.032,0.778,0.93,0.888,"","",""
"UPDRS_2","A7","fivedasc_av_total",0.005,0.121,0.032,0.988,0.708,0.888,"","",""
"UPDRS_2","A7","fivedasc_per_total",-0.28,-0.189,-0.162,0.377,0.557,0.483,"","",""
"UPDRS_2","A7","boundlessMean",-0.328,-0.246,-0.194,0.297,0.442,0.4,"","",""
"UPDRS_2","A7","anxiousEgoMean",0.176,0.036,0,0.585,0.913,1,"","",""
"UPDRS_2","A7","visionaryMean",-0.115,-0.135,-0.129,0.723,0.675,0.575,"","",""
"UPDRS_2","B30","age",-0.398,-0.275,-0.219,0.2,0.388,0.332,"","",""
"UPDRS_2","B30","LED",0.497,0.712,0.53,0.173,0.031,0.055,"","*",""
"UPDRS_2","B30","severity",-0.315,-0.275,-0.156,0.318,0.388,0.489,"","",""
"UPDRS_2","B30","fivedasc_util_total",-0.013,-0.021,0,0.967,0.948,1,"","",""
"UPDRS_2","B30","fivedasc_sprit_total",0.027,-0.021,0,0.933,0.948,1,"","",""
"UPDRS_2","B30","fivedasc_bliss_total",-0.034,-0.021,0,0.917,0.948,1,"","",""
"UPDRS_2","B30","fivedasc_insight_total",-0.134,-0.095,-0.031,0.678,0.769,0.89,"","",""
"UPDRS_2","B30","fivedasc_dis_total",-0.082,-0.095,0,0.801,0.769,1,"","",""
"UPDRS_2","B30","fivedasc_imp_total",0.386,0.444,0.344,0.215,0.149,0.128,"","",""
"UPDRS_2","B30","fivedasc_anx_total",0.301,0.37,0.219,0.342,0.237,0.332,"","",""
"UPDRS_2","B30","fivedasc_cimg_total",0.355,0.444,0.362,0.258,0.148,0.111,"","",""
"UPDRS_2","B30","fivedasc_eimg_total",0.056,0.211,0.125,0.862,0.51,0.58,"","",""
"UPDRS_2","B30","fivedasc_av_total",0.34,0.349,0.219,0.28,0.267,0.332,"","",""
"UPDRS_2","B30","fivedasc_per_total",0.015,-0.053,-0.031,0.964,0.87,0.89,"","",""
"UPDRS_2","B30","boundlessMean",-0.038,-0.011,0.031,0.907,0.974,0.89,"","",""
"UPDRS_2","B30","anxiousEgoMean",0.232,0.275,0.25,0.468,0.388,0.268,"","",""
"UPDRS_2","B30","visionaryMean",0.242,0.169,0.063,0.449,0.599,0.782,"","",""
"UPDRS_2","B7","age",-0.365,-0.264,-0.264,0.243,0.408,0.24,"","",""
"UPDRS_2","B7","LED",0.412,0.759,0.588,0.271,0.018,0.033,"","*","*"
"UPDRS_2","B7","severity",-0.357,-0.313,-0.171,0.254,0.322,0.447,"","",""
"UPDRS_2","B7","fivedasc_util_total",-0.039,0.053,0.047,0.904,0.871,0.836,"","",""
"UPDRS_2","B7","fivedasc_sprit_total",0.018,0.06,0.047,0.956,0.854,0.836,"","",""
"UPDRS_2","B7","fivedasc_bliss_total",-0.096,0.035,0.047,0.767,0.914,0.836,"","",""
"UPDRS_2","B7","fivedasc_insight_total",-0.181,-0.021,0.016,0.573,0.948,0.945,"","",""
"UPDRS_2","B7","fivedasc_dis_total",0.095,-0.014,0.047,0.77,0.965,0.836,"","",""
"UPDRS_2","B7","fivedasc_imp_total",0.242,0.239,0.171,0.449,0.454,0.447,"","",""
"UPDRS_2","B7","fivedasc_anx_total",0.204,0.193,0.078,0.525,0.547,0.73,"","",""
"UPDRS_2","B7","fivedasc_cimg_total",0.127,0.282,0.25,0.693,0.375,0.268,"","",""
"UPDRS_2","B7","fivedasc_eimg_total",-0.083,0.13,0.078,0.797,0.687,0.73,"","",""
"UPDRS_2","B7","fivedasc_av_total",0.207,0.348,0.202,0.519,0.268,0.369,"","",""
"UPDRS_2","B7","fivedasc_per_total",0.075,0.06,0.016,0.817,0.854,0.945,"","",""
"UPDRS_2","B7","boundlessMean",-0.075,0.063,0.078,0.816,0.845,0.73,"","",""
"UPDRS_2","B7","anxiousEgoMean",0.258,0.193,0.171,0.417,0.547,0.447,"","",""
"UPDRS_2","B7","visionaryMean",0.102,0.186,0.109,0.753,0.562,0.629,"","",""
"UPDRS_2","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_2","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","A7","age",0.341,0.366,0.295,0.278,0.243,0.189,"","",""
"UPDRS_3","A7","LED",0.31,0.34,0.209,0.417,0.37,0.453,"","",""
"UPDRS_3","A7","severity",0.018,0.06,0.047,0.956,0.854,0.836,"","",""
"UPDRS_3","A7","fivedasc_util_total",0.191,0.232,0.14,0.551,0.468,0.534,"","",""
"UPDRS_3","A7","fivedasc_sprit_total",0.247,0.221,0.109,0.438,0.489,0.629,"","",""
"UPDRS_3","A7","fivedasc_bliss_total",0.21,0.267,0.14,0.513,0.401,0.534,"","",""
"UPDRS_3","A7","fivedasc_insight_total",0.038,0.12,0.047,0.907,0.711,0.836,"","",""
"UPDRS_3","A7","fivedasc_dis_total",-0.204,-0.243,-0.202,0.525,0.448,0.369,"","",""
"UPDRS_3","A7","fivedasc_imp_total",-0.205,-0.285,-0.202,0.522,0.37,0.369,"","",""
"UPDRS_3","A7","fivedasc_anx_total",-0.095,-0.151,-0.078,0.769,0.639,0.73,"","",""
"UPDRS_3","A7","fivedasc_cimg_total",0.083,0.146,0.188,0.797,0.65,0.406,"","",""
"UPDRS_3","A7","fivedasc_eimg_total",0.028,0.144,0.109,0.932,0.655,0.629,"","",""
"UPDRS_3","A7","fivedasc_av_total",0.2,0.295,0.264,0.533,0.351,0.24,"","",""
"UPDRS_3","A7","fivedasc_per_total",-0.253,-0.007,-0.016,0.428,0.983,0.945,"","",""
"UPDRS_3","A7","boundlessMean",0.179,0.225,0.109,0.578,0.482,0.629,"","",""
"UPDRS_3","A7","anxiousEgoMean",-0.272,-0.179,-0.109,0.393,0.577,0.629,"","",""
"UPDRS_3","A7","visionaryMean",0.012,0.109,0.14,0.97,0.736,0.534,"","",""
"UPDRS_3","B30","age",0.462,0.404,0.339,0.13,0.193,0.13,"","",""
"UPDRS_3","B30","LED",0.414,0.614,0.471,0.268,0.078,0.088,"","",""
"UPDRS_3","B30","severity",0.07,0.165,0.123,0.83,0.609,0.582,"","",""
"UPDRS_3","B30","fivedasc_util_total",0.177,0.263,0.185,0.582,0.409,0.408,"","",""
"UPDRS_3","B30","fivedasc_sprit_total",0.315,0.375,0.308,0.319,0.229,0.168,"","",""
"UPDRS_3","B30","fivedasc_bliss_total",0.218,0.267,0.246,0.496,0.402,0.27,"","",""
"UPDRS_3","B30","fivedasc_insight_total",0.015,0.151,0.092,0.963,0.64,0.679,"","",""
"UPDRS_3","B30","fivedasc_dis_total",0.098,0.119,0.092,0.761,0.712,0.679,"","",""
"UPDRS_3","B30","fivedasc_imp_total",-0.205,-0.175,-0.123,0.523,0.585,0.582,"","",""
"UPDRS_3","B30","fivedasc_anx_total",0.023,-0.011,-0.092,0.942,0.974,0.679,"","",""
"UPDRS_3","B30","fivedasc_cimg_total",-0.056,-0.004,0.016,0.864,0.991,0.945,"","",""
"UPDRS_3","B30","fivedasc_eimg_total",-0.385,-0.26,-0.215,0.217,0.415,0.335,"","",""
"UPDRS_3","B30","fivedasc_av_total",-0.115,-0.049,-0.031,0.723,0.879,0.89,"","",""
"UPDRS_3","B30","fivedasc_per_total",-0.139,0.147,0.092,0.667,0.648,0.679,"","",""
"UPDRS_3","B30","boundlessMean",0.19,0.277,0.215,0.555,0.383,0.335,"","",""
"UPDRS_3","B30","anxiousEgoMean",0.005,0.175,0.123,0.989,0.585,0.582,"","",""
"UPDRS_3","B30","visionaryMean",-0.256,-0.186,-0.154,0.421,0.563,0.491,"","",""
"UPDRS_3","B7","age",0.505,0.439,0.326,0.094,0.153,0.147,"","",""
"UPDRS_3","B7","LED",0.536,0.83,0.687,0.137,0.006,0.014,"","**","*"
"UPDRS_3","B7","severity",-0.26,-0.225,-0.14,0.414,0.482,0.534,"","",""
"UPDRS_3","B7","fivedasc_util_total",-0.134,0.046,0.016,0.679,0.888,0.945,"","",""
"UPDRS_3","B7","fivedasc_sprit_total",-0.063,0.084,0.016,0.846,0.794,0.945,"","",""
"UPDRS_3","B7","fivedasc_bliss_total",-0.118,0.053,0.016,0.714,0.871,0.945,"","",""
"UPDRS_3","B7","fivedasc_insight_total",-0.26,-0.084,-0.078,0.414,0.794,0.73,"","",""
"UPDRS_3","B7","fivedasc_dis_total",-0.28,-0.12,-0.078,0.378,0.711,0.73,"","",""
"UPDRS_3","B7","fivedasc_imp_total",-0.231,-0.127,-0.109,0.47,0.695,0.629,"","",""
"UPDRS_3","B7","fivedasc_anx_total",0.029,0.19,0.109,0.928,0.555,0.629,"","",""
"UPDRS_3","B7","fivedasc_cimg_total",-0.317,-0.079,-0.094,0.315,0.807,0.678,"","",""
"UPDRS_3","B7","fivedasc_eimg_total",-0.21,-0.176,-0.171,0.513,0.585,0.447,"","",""
"UPDRS_3","B7","fivedasc_av_total",-0.098,-0.141,-0.109,0.761,0.663,0.629,"","",""
"UPDRS_3","B7","fivedasc_per_total",-0.249,-0.063,-0.078,0.435,0.845,0.73,"","",""
"UPDRS_3","B7","boundlessMean",-0.145,0.021,-0.016,0.653,0.948,0.945,"","",""
"UPDRS_3","B7","anxiousEgoMean",-0.277,0.186,0.171,0.383,0.562,0.447,"","",""
"UPDRS_3","B7","visionaryMean",-0.292,-0.158,-0.109,0.358,0.623,0.629,"","",""
"UPDRS_3","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_3","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","A7","age",-0.052,0.13,0.11,0.873,0.688,0.667,"","",""
"UPDRS_4","A7","LED",-0.564,-0.367,-0.326,0.114,0.331,0.299,"","",""
"UPDRS_4","A7","severity",-0.009,-0.065,-0.055,0.978,0.841,0.83,"","",""
"UPDRS_4","A7","fivedasc_util_total",-0.27,-0.324,-0.275,0.396,0.304,0.283,"","",""
"UPDRS_4","A7","fivedasc_sprit_total",-0.263,-0.324,-0.275,0.409,0.304,0.283,"","",""
"UPDRS_4","A7","fivedasc_bliss_total",-0.198,-0.194,-0.165,0.537,0.545,0.519,"","",""
"UPDRS_4","A7","fivedasc_insight_total",-0.253,-0.13,-0.11,0.428,0.688,0.667,"","",""
"UPDRS_4","A7","fivedasc_dis_total",-0.346,-0.324,-0.275,0.271,0.304,0.283,"","",""
"UPDRS_4","A7","fivedasc_imp_total",-0.179,-0.065,-0.055,0.579,0.841,0.83,"","",""
"UPDRS_4","A7","fivedasc_anx_total",-0.021,0.065,0.055,0.949,0.841,0.83,"","",""
"UPDRS_4","A7","fivedasc_cimg_total",0.365,0.389,0.333,0.244,0.211,0.197,"","",""
"UPDRS_4","A7","fivedasc_eimg_total",0.179,0.324,0.275,0.577,0.304,0.283,"","",""
"UPDRS_4","A7","fivedasc_av_total",0.092,0.13,0.11,0.776,0.688,0.667,"","",""
"UPDRS_4","A7","fivedasc_per_total",-0.058,-0.194,-0.165,0.857,0.545,0.519,"","",""
"UPDRS_4","A7","boundlessMean",-0.251,-0.259,-0.22,0.432,0.416,0.39,"","",""
"UPDRS_4","A7","anxiousEgoMean",-0.329,-0.259,-0.22,0.297,0.416,0.39,"","",""
"UPDRS_4","A7","visionaryMean",0.179,0.194,0.165,0.579,0.545,0.519,"","",""
"UPDRS_4","B30","age",0.079,0.321,0.225,0.806,0.309,0.363,"","",""
"UPDRS_4","B30","LED",-0.392,-0.271,-0.228,0.297,0.481,0.446,"","",""
"UPDRS_4","B30","severity",-0.074,0.009,0.045,0.819,0.977,0.856,"","",""
"UPDRS_4","B30","fivedasc_util_total",-0.373,-0.431,-0.36,0.232,0.161,0.145,"","",""
"UPDRS_4","B30","fivedasc_sprit_total",-0.365,-0.441,-0.36,0.243,0.152,0.145,"","",""
"UPDRS_4","B30","fivedasc_bliss_total",-0.305,-0.266,-0.225,0.334,0.403,0.363,"","",""
"UPDRS_4","B30","fivedasc_insight_total",-0.347,-0.266,-0.225,0.269,0.403,0.363,"","",""
"UPDRS_4","B30","fivedasc_dis_total",-0.472,-0.477,-0.405,0.122,0.117,0.101,"","",""
"UPDRS_4","B30","fivedasc_imp_total",0.025,0.101,0.09,0.939,0.755,0.716,"","",""
"UPDRS_4","B30","fivedasc_anx_total",0.122,0.174,0.135,0.705,0.588,0.585,"","",""
"UPDRS_4","B30","fivedasc_cimg_total",0.393,0.349,0.317,0.206,0.266,0.202,"","",""
"UPDRS_4","B30","fivedasc_eimg_total",0.085,0.257,0.225,0.792,0.42,0.363,"","",""
"UPDRS_4","B30","fivedasc_av_total",-0.061,-0.101,-0.09,0.85,0.755,0.716,"","",""
"UPDRS_4","B30","fivedasc_per_total",-0.215,-0.404,-0.315,0.503,0.193,0.202,"","",""
"UPDRS_4","B30","boundlessMean",-0.355,-0.376,-0.315,0.257,0.228,0.202,"","",""
"UPDRS_4","B30","anxiousEgoMean",-0.274,-0.275,-0.225,0.389,0.386,0.363,"","",""
"UPDRS_4","B30","visionaryMean",0.039,-0.037,-0.045,0.905,0.91,0.856,"","",""
"UPDRS_4","B7","age",0.102,0.358,0.24,0.753,0.253,0.323,"","",""
"UPDRS_4","B7","LED",-0.46,-0.361,-0.273,0.213,0.34,0.35,"","",""
"UPDRS_4","B7","severity",0.097,0.171,0.2,0.764,0.596,0.41,"","",""
"UPDRS_4","B7","fivedasc_util_total",-0.413,-0.491,-0.399,0.182,0.105,0.099,"","",""
"UPDRS_4","B7","fivedasc_sprit_total",-0.411,-0.499,-0.399,0.184,0.098,0.099,"","",""
"UPDRS_4","B7","fivedasc_bliss_total",-0.337,-0.316,-0.24,0.285,0.317,0.323,"","",""
"UPDRS_4","B7","fivedasc_insight_total",-0.273,-0.241,-0.2,0.391,0.45,0.41,"","",""
"UPDRS_4","B7","fivedasc_dis_total",-0.438,-0.453,-0.359,0.154,0.139,0.138,"","",""
"UPDRS_4","B7","fivedasc_imp_total",0.045,0.179,0.16,0.89,0.578,0.51,"","",""
"UPDRS_4","B7","fivedasc_anx_total",0.095,0.204,0.16,0.77,0.525,0.51,"","",""
"UPDRS_4","B7","fivedasc_cimg_total",0.237,0.163,0.161,0.459,0.614,0.509,"","",""
"UPDRS_4","B7","fivedasc_eimg_total",0.205,0.345,0.28,0.522,0.272,0.249,"","",""
"UPDRS_4","B7","fivedasc_av_total",-0.102,-0.212,-0.16,0.753,0.508,0.51,"","",""
"UPDRS_4","B7","fivedasc_per_total",-0.198,-0.391,-0.28,0.538,0.209,0.249,"","",""
"UPDRS_4","B7","boundlessMean",-0.368,-0.445,-0.359,0.24,0.147,0.138,"","",""
"UPDRS_4","B7","anxiousEgoMean",-0.255,-0.245,-0.2,0.423,0.442,0.41,"","",""
"UPDRS_4","B7","visionaryMean",0.036,-0.083,-0.08,0.913,0.797,0.742,"","",""
"UPDRS_4","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_4","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","A7","age",0.032,-0.035,-0.016,0.921,0.913,0.945,"","",""
"UPDRS_SUM","A7","LED",0.444,0.771,0.618,0.231,0.015,0.025,"","*","*"
"UPDRS_SUM","A7","severity",-0.282,-0.254,-0.14,0.375,0.427,0.534,"","",""
"UPDRS_SUM","A7","fivedasc_util_total",-0.367,-0.261,-0.171,0.241,0.413,0.447,"","",""
"UPDRS_SUM","A7","fivedasc_sprit_total",-0.303,-0.218,-0.14,0.339,0.495,0.534,"","",""
"UPDRS_SUM","A7","fivedasc_bliss_total",-0.372,-0.261,-0.171,0.234,0.413,0.447,"","",""
"UPDRS_SUM","A7","fivedasc_insight_total",-0.503,-0.373,-0.202,0.095,0.232,0.369,"","",""
"UPDRS_SUM","A7","fivedasc_dis_total",-0.463,-0.275,-0.171,0.13,0.388,0.447,"","",""
"UPDRS_SUM","A7","fivedasc_imp_total",0.278,0.5,0.357,0.381,0.098,0.112,"","",""
"UPDRS_SUM","A7","fivedasc_anx_total",0.21,0.437,0.264,0.512,0.156,0.24,"","",""
"UPDRS_SUM","A7","fivedasc_cimg_total",-0.032,0.261,0.25,0.922,0.413,0.267,"","",""
"UPDRS_SUM","A7","fivedasc_eimg_total",-0.193,-0.014,-0.016,0.547,0.965,0.945,"","",""
"UPDRS_SUM","A7","fivedasc_av_total",-0.026,0,-0.047,0.937,1,0.836,"","",""
"UPDRS_SUM","A7","fivedasc_per_total",-0.398,-0.366,-0.233,0.2,0.242,0.299,"","",""
"UPDRS_SUM","A7","boundlessMean",-0.394,-0.254,-0.14,0.206,0.427,0.534,"","",""
"UPDRS_SUM","A7","anxiousEgoMean",-0.129,0.176,0.171,0.689,0.584,0.447,"","",""
"UPDRS_SUM","A7","visionaryMean",-0.237,-0.225,-0.14,0.457,0.481,0.534,"","",""
"UPDRS_SUM","B30","age",-0.001,-0.116,-0.092,0.999,0.72,0.679,"","",""
"UPDRS_SUM","B30","LED",0.428,0.809,0.647,0.25,0.008,0.019,"","**","*"
"UPDRS_SUM","B30","severity",-0.141,-0.175,-0.123,0.662,0.585,0.582,"","",""
"UPDRS_SUM","B30","fivedasc_util_total",-0.174,-0.098,-0.092,0.589,0.761,0.679,"","",""
"UPDRS_SUM","B30","fivedasc_sprit_total",-0.015,0.007,-0.031,0.964,0.983,0.89,"","",""
"UPDRS_SUM","B30","fivedasc_bliss_total",-0.174,-0.098,-0.092,0.589,0.761,0.679,"","",""
"UPDRS_SUM","B30","fivedasc_insight_total",-0.235,-0.179,-0.123,0.462,0.578,0.582,"","",""
"UPDRS_SUM","B30","fivedasc_dis_total",-0.146,-0.063,-0.031,0.65,0.845,0.89,"","",""
"UPDRS_SUM","B30","fivedasc_imp_total",0.239,0.382,0.215,0.455,0.22,0.335,"","",""
"UPDRS_SUM","B30","fivedasc_anx_total",0.289,0.404,0.246,0.362,0.193,0.27,"","",""
"UPDRS_SUM","B30","fivedasc_cimg_total",0.159,0.299,0.233,0.622,0.346,0.3,"","",""
"UPDRS_SUM","B30","fivedasc_eimg_total",-0.37,-0.06,0,0.236,0.854,1,"","",""
"UPDRS_SUM","B30","fivedasc_av_total",-0.131,-0.053,-0.062,0.685,0.871,0.783,"","",""
"UPDRS_SUM","B30","fivedasc_per_total",-0.238,-0.228,-0.185,0.455,0.476,0.408,"","",""
"UPDRS_SUM","B30","boundlessMean",-0.152,-0.067,-0.062,0.638,0.837,0.783,"","",""
"UPDRS_SUM","B30","anxiousEgoMean",0.123,0.284,0.246,0.703,0.371,0.27,"","",""
"UPDRS_SUM","B30","visionaryMean",-0.235,-0.2,-0.123,0.462,0.533,0.582,"","",""
"UPDRS_SUM","B7","age",0.065,0.126,0.107,0.84,0.696,0.63,"","",""
"UPDRS_SUM","B7","LED",0.31,0.625,0.493,0.417,0.072,0.072,"","",""
"UPDRS_SUM","B7","severity",-0.309,-0.21,-0.198,0.328,0.512,0.372,"","",""
"UPDRS_SUM","B7","fivedasc_util_total",-0.433,-0.228,-0.168,0.159,0.477,0.45,"","",""
"UPDRS_SUM","B7","fivedasc_sprit_total",-0.343,-0.119,-0.107,0.275,0.712,0.63,"","",""
"UPDRS_SUM","B7","fivedasc_bliss_total",-0.457,-0.175,-0.168,0.136,0.586,0.45,"","",""
"UPDRS_SUM","B7","fivedasc_insight_total",-0.454,-0.182,-0.137,0.138,0.571,0.536,"","",""
"UPDRS_SUM","B7","fivedasc_dis_total",-0.264,0.032,0.076,0.407,0.923,0.731,"","",""
"UPDRS_SUM","B7","fivedasc_imp_total",0.146,0.273,0.198,0.652,0.39,0.372,"","",""
"UPDRS_SUM","B7","fivedasc_anx_total",0.191,0.501,0.351,0.552,0.097,0.114,"","",""
"UPDRS_SUM","B7","fivedasc_cimg_total",-0.228,0.182,0.154,0.476,0.57,0.491,"","",""
"UPDRS_SUM","B7","fivedasc_eimg_total",-0.33,-0.021,0.046,0.294,0.948,0.837,"","",""
"UPDRS_SUM","B7","fivedasc_av_total",-0.263,-0.329,-0.229,0.41,0.296,0.303,"","",""
"UPDRS_SUM","B7","fivedasc_per_total",-0.203,-0.2,-0.137,0.527,0.534,0.536,"","",""
"UPDRS_SUM","B7","boundlessMean",-0.432,-0.193,-0.137,0.16,0.549,0.536,"","",""
"UPDRS_SUM","B7","anxiousEgoMean",-0.045,0.368,0.351,0.89,0.24,0.114,"","",""
"UPDRS_SUM","B7","visionaryMean",-0.356,-0.2,-0.107,0.256,0.534,0.63,"","",""
"UPDRS_SUM","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_SUM","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
