"measure","tp","pred","pearson_cor","spearman_rho","kendall_tau","pearson_p","spearman_p","kendall_p","pearson_sig","spearman_sig","kendall_sig"
"MTSRFAMD","bsl","fivedasc_insight_total",0.393,0.385,0.29,0.206,0.216,0.192,"","",""
"MTSRFAMD","bsl","fivedasc_dis_total",0.413,0.389,0.321,0.182,0.212,0.149,"","",""
"MTSRFAMD","bsl","fivedasc_imp_total",0.263,0.315,0.26,0.409,0.318,0.243,"","",""
"MTSRFAMD","bsl","fivedasc_anx_total",0.127,0.284,0.168,0.694,0.372,0.45,"","",""
"MTSRFAMD","bsl","fivedasc_cimg_total",0.199,0.189,0.154,0.535,0.555,0.491,"","",""
"MTSRFAMD","bsl","fivedasc_eimg_total",-0.141,-0.042,-0.015,0.663,0.897,0.945,"","",""
"MTSRFAMD","bsl","fivedasc_av_total",-0.333,-0.28,-0.168,0.29,0.378,0.45,"","",""
"MTSRFAMD","bsl","fivedasc_per_total",0.11,0.326,0.29,0.734,0.301,0.192,"","",""
"MTSRFAMD","bsl","boundlessMean",0.358,0.368,0.29,0.253,0.24,0.192,"","",""
"MTSRFAMD","bsl","anxiousEgoMean",0.461,0.557,0.412,0.132,0.06,0.063,"","",""
"MTSRFAMD","bsl","visionaryMean",-0.08,-0.081,-0.107,0.804,0.803,0.63,"","",""
"OTSMDLFC","A7","age",0.538,0.58,0.485,0.071,0.052,0.031,"","","*"
"OTSMDLFC","A7","LED",-0.125,-0.236,-0.145,0.748,0.54,0.596,"","",""
"OTSMDLFC","A7","severity",0.257,0.329,0.242,0.42,0.297,0.311,"","",""
"OTSMDLFC","A7","fivedasc_util_total",0.243,0.14,0.121,0.447,0.667,0.638,"","",""
"OTSMDLFC","A7","fivedasc_sprit_total",0.138,0.063,0.061,0.668,0.852,0.841,"","",""
"OTSMDLFC","A7","fivedasc_bliss_total",0.29,0.315,0.242,0.361,0.319,0.311,"","",""
"OTSMDLFC","A7","fivedasc_insight_total",0.168,0.28,0.212,0.601,0.379,0.381,"","",""
"OTSMDLFC","A7","fivedasc_dis_total",0.022,-0.042,-0.061,0.945,0.904,0.841,"","",""
"OTSMDLFC","A7","fivedasc_imp_total",-0.378,-0.224,-0.152,0.226,0.485,0.545,"","",""
"OTSMDLFC","A7","fivedasc_anx_total",-0.519,-0.287,-0.242,0.084,0.366,0.311,"","",""
"OTSMDLFC","A7","fivedasc_cimg_total",-0.126,-0.165,-0.107,0.695,0.609,0.63,"","",""
"OTSMDLFC","A7","fivedasc_eimg_total",0.043,0.007,0,0.894,0.991,1,"","",""
"OTSMDLFC","A7","fivedasc_av_total",-0.019,-0.175,-0.121,0.954,0.588,0.638,"","",""
"OTSMDLFC","A7","fivedasc_per_total",0.314,0.252,0.212,0.321,0.43,0.381,"","",""
"OTSMDLFC","A7","boundlessMean",0.217,0.154,0.152,0.498,0.635,0.545,"","",""
"OTSMDLFC","A7","anxiousEgoMean",-0.376,-0.21,-0.152,0.228,0.514,0.545,"","",""
"OTSMDLFC","A7","visionaryMean",0.09,0.035,0,0.78,0.921,1,"","",""
"OTSMDLFC","B30","age",0.463,0.545,0.364,0.13,0.071,0.116,"","",""
"OTSMDLFC","B30","LED",-0.378,-0.397,-0.261,0.316,0.291,0.34,"","",""
"OTSMDLFC","B30","severity",0.309,0.455,0.303,0.329,0.14,0.197,"","",""
"OTSMDLFC","B30","fivedasc_util_total",-0.518,-0.266,-0.242,0.085,0.404,0.311,"","",""
"OTSMDLFC","B30","fivedasc_sprit_total",-0.536,-0.266,-0.242,0.073,0.404,0.311,"","",""
"OTSMDLFC","B30","fivedasc_bliss_total",-0.453,-0.126,-0.121,0.139,0.7,0.638,"","",""
"OTSMDLFC","B30","fivedasc_insight_total",-0.508,-0.182,-0.152,0.092,0.573,0.545,"","",""
"OTSMDLFC","B30","fivedasc_dis_total",-0.208,-0.112,-0.061,0.517,0.733,0.841,"","",""
"OTSMDLFC","B30","fivedasc_imp_total",0.306,0.462,0.273,0.333,0.134,0.25,"","",""
"OTSMDLFC","B30","fivedasc_anx_total",0.075,0.217,0.121,0.818,0.499,0.638,"","",""
"OTSMDLFC","B30","fivedasc_cimg_total",-0.125,-0.123,-0.107,0.698,0.704,0.63,"","",""
"OTSMDLFC","B30","fivedasc_eimg_total",-0.406,-0.378,-0.242,0.191,0.227,0.311,"","",""
"OTSMDLFC","B30","fivedasc_av_total",-0.721,-0.643,-0.485,0.008,0.028,0.031,"**","*","*"
"OTSMDLFC","B30","fivedasc_per_total",-0.41,-0.147,-0.152,0.186,0.651,0.545,"","",""
"OTSMDLFC","B30","boundlessMean",-0.515,-0.252,-0.212,0.087,0.43,0.381,"","",""
"OTSMDLFC","B30","anxiousEgoMean",0.002,0.105,0.091,0.996,0.749,0.737,"","",""
"OTSMDLFC","B30","visionaryMean",-0.596,-0.545,-0.424,0.041,0.071,0.063,"*","",""
"OTSMDLFC","B7","age",0.39,0.154,0.121,0.21,0.635,0.638,"","",""
"OTSMDLFC","B7","LED",0.145,-0.186,-0.087,0.71,0.632,0.75,"","",""
"OTSMDLFC","B7","severity",0.159,0.021,0,0.622,0.956,1,"","",""
"OTSMDLFC","B7","fivedasc_util_total",-0.08,-0.161,-0.121,0.805,0.619,0.638,"","",""
"OTSMDLFC","B7","fivedasc_sprit_total",-0.099,-0.217,-0.121,0.76,0.499,0.638,"","",""
"OTSMDLFC","B7","fivedasc_bliss_total",-0.055,-0.07,-0.061,0.866,0.834,0.841,"","",""
"OTSMDLFC","B7","fivedasc_insight_total",0.088,-0.119,-0.091,0.786,0.716,0.737,"","",""
"OTSMDLFC","B7","fivedasc_dis_total",-0.06,-0.028,0,0.853,0.939,1,"","",""
"OTSMDLFC","B7","fivedasc_imp_total",0.33,0.413,0.333,0.294,0.184,0.153,"","",""
"OTSMDLFC","B7","fivedasc_anx_total",0.16,0.35,0.242,0.62,0.266,0.311,"","",""
"OTSMDLFC","B7","fivedasc_cimg_total",0.004,0,-0.076,0.99,1,0.731,"","",""
"OTSMDLFC","B7","fivedasc_eimg_total",-0.231,-0.189,-0.182,0.47,0.558,0.459,"","",""
"OTSMDLFC","B7","fivedasc_av_total",-0.489,-0.517,-0.364,0.107,0.089,0.116,"","",""
"OTSMDLFC","B7","fivedasc_per_total",-0.053,-0.126,-0.152,0.871,0.7,0.545,"","",""
"OTSMDLFC","B7","boundlessMean",-0.039,-0.175,-0.152,0.903,0.588,0.545,"","",""
"OTSMDLFC","B7","anxiousEgoMean",0.159,0.266,0.152,0.622,0.404,0.545,"","",""
"OTSMDLFC","B7","visionaryMean",-0.282,-0.245,-0.182,0.375,0.444,0.459,"","",""
"OTSMDLFC","bsl","age",0.378,0.378,0.242,0.225,0.227,0.311,"","",""
"OTSMDLFC","bsl","LED",0.361,0.279,0.145,0.34,0.468,0.596,"","",""
"OTSMDLFC","bsl","severity",0.053,0.154,0.121,0.869,0.635,0.638,"","",""
"OTSMDLFC","bsl","fivedasc_util_total",0.263,0.308,0.242,0.408,0.331,0.311,"","",""
"OTSMDLFC","bsl","fivedasc_sprit_total",0.171,0.21,0.121,0.596,0.514,0.638,"","",""
"OTSMDLFC","bsl","fivedasc_bliss_total",0.288,0.343,0.242,0.364,0.276,0.311,"","",""
"OTSMDLFC","bsl","fivedasc_insight_total",0.053,0.133,0.091,0.869,0.683,0.737,"","",""
"OTSMDLFC","bsl","fivedasc_dis_total",0.215,0.098,0.121,0.503,0.766,0.638,"","",""
"OTSMDLFC","bsl","fivedasc_imp_total",0.246,0.098,0.091,0.442,0.766,0.737,"","",""
"OTSMDLFC","bsl","fivedasc_anx_total",0.014,-0.021,0,0.965,0.956,1,"","",""
"OTSMDLFC","bsl","fivedasc_cimg_total",0.184,0.116,0.076,0.567,0.721,0.731,"","",""
"OTSMDLFC","bsl","fivedasc_eimg_total",-0.033,-0.112,-0.121,0.918,0.733,0.638,"","",""
"OTSMDLFC","bsl","fivedasc_av_total",-0.003,0.021,0.061,0.993,0.956,0.841,"","",""
"OTSMDLFC","bsl","fivedasc_per_total",0.112,0.168,0.152,0.73,0.604,0.545,"","",""
"OTSMDLFC","bsl","boundlessMean",0.202,0.266,0.212,0.528,0.404,0.381,"","",""
"OTSMDLFC","bsl","anxiousEgoMean",0.256,0.133,0.091,0.421,0.683,0.737,"","",""
"OTSMDLFC","bsl","visionaryMean",0.075,-0.007,0,0.816,0.991,1,"","",""
"OTSPSFC","A7","age",-0.525,-0.481,-0.388,0.079,0.114,0.092,"","",""
"OTSPSFC","A7","LED",0.112,0.21,0.191,0.774,0.588,0.508,"","",""
"OTSPSFC","A7","severity",-0.526,-0.481,-0.388,0.079,0.114,0.092,"","",""
"OTSPSFC","A7","fivedasc_util_total",-0.051,-0.153,-0.097,0.875,0.635,0.674,"","",""
"OTSPSFC","A7","fivedasc_sprit_total",-0.018,-0.157,-0.129,0.956,0.627,0.575,"","",""
"OTSPSFC","A7","fivedasc_bliss_total",-0.129,-0.31,-0.226,0.689,0.327,0.326,"","",""
"OTSPSFC","A7","fivedasc_insight_total",-0.166,-0.324,-0.194,0.607,0.304,0.4,"","",""
"OTSPSFC","A7","fivedasc_dis_total",-0.27,-0.31,-0.259,0.397,0.327,0.262,"","",""
"OTSPSFC","A7","fivedasc_imp_total",-0.01,-0.121,-0.065,0.975,0.708,0.779,"","",""
"OTSPSFC","A7","fivedasc_anx_total",0.204,-0.057,-0.032,0.525,0.86,0.888,"","",""
"OTSPSFC","A7","fivedasc_cimg_total",0.312,0.084,0.049,0.324,0.796,0.833,"","",""
"OTSPSFC","A7","fivedasc_eimg_total",0.147,0.117,0.162,0.648,0.716,0.483,"","",""
"OTSPSFC","A7","fivedasc_av_total",0.394,0.42,0.323,0.205,0.174,0.161,"","",""
"OTSPSFC","A7","fivedasc_per_total",-0.292,-0.349,-0.226,0.357,0.266,0.326,"","",""
"OTSPSFC","A7","boundlessMean",-0.093,-0.178,-0.129,0.773,0.58,0.575,"","",""
"OTSPSFC","A7","anxiousEgoMean",-0.102,-0.274,-0.162,0.753,0.389,0.483,"","",""
"OTSPSFC","A7","visionaryMean",0.174,0.107,0.065,0.589,0.741,0.779,"","",""
"OTSPSFC","B30","age",-0.132,-0.425,-0.35,0.684,0.169,0.125,"","",""
"OTSPSFC","B30","LED",0.42,0.405,0.308,0.261,0.279,0.277,"","",""
"OTSPSFC","B30","severity",-0.565,-0.566,-0.413,0.056,0.055,0.07,"","",""
"OTSPSFC","B30","fivedasc_util_total",-0.301,-0.301,-0.222,0.342,0.342,0.329,"","",""
"OTSPSFC","B30","fivedasc_sprit_total",-0.234,-0.266,-0.191,0.465,0.404,0.403,"","",""
"OTSPSFC","B30","fivedasc_bliss_total",-0.405,-0.361,-0.318,0.192,0.249,0.163,"","",""
"OTSPSFC","B30","fivedasc_insight_total",-0.217,-0.347,-0.286,0.498,0.269,0.21,"","",""
"OTSPSFC","B30","fivedasc_dis_total",-0.164,-0.046,0,0.611,0.887,1,"","",""
"OTSPSFC","B30","fivedasc_imp_total",0.175,0.223,0.191,0.586,0.486,0.403,"","",""
"OTSPSFC","B30","fivedasc_anx_total",0.291,0.28,0.286,0.358,0.379,0.21,"","",""
"OTSPSFC","B30","fivedasc_cimg_total",-0.13,-0.085,-0.048,0.687,0.793,0.834,"","",""
"OTSPSFC","B30","fivedasc_eimg_total",-0.288,-0.209,-0.159,0.363,0.515,0.486,"","",""
"OTSPSFC","B30","fivedasc_av_total",-0.268,-0.333,-0.191,0.399,0.291,0.403,"","",""
"OTSPSFC","B30","fivedasc_per_total",-0.118,-0.336,-0.191,0.715,0.285,0.403,"","",""
"OTSPSFC","B30","boundlessMean",-0.3,-0.301,-0.222,0.344,0.342,0.329,"","",""
"OTSPSFC","B30","anxiousEgoMean",0.087,0.117,0.127,0.788,0.718,0.577,"","",""
"OTSPSFC","B30","visionaryMean",-0.285,-0.23,-0.191,0.369,0.472,0.403,"","",""
"OTSPSFC","B7","age",-0.193,-0.398,-0.281,0.548,0.2,0.213,"","",""
"OTSPSFC","B7","LED",0.182,0.298,0.209,0.64,0.436,0.453,"","",""
"OTSPSFC","B7","severity",-0.53,-0.518,-0.406,0.076,0.085,0.072,"","",""
"OTSPSFC","B7","fivedasc_util_total",0.106,0.018,-0.031,0.744,0.957,0.89,"","",""
"OTSPSFC","B7","fivedasc_sprit_total",0.203,0.07,0.031,0.528,0.828,0.89,"","",""
"OTSPSFC","B7","fivedasc_bliss_total",0.027,-0.021,-0.031,0.934,0.948,0.89,"","",""
"OTSPSFC","B7","fivedasc_insight_total",-0.006,-0.088,-0.063,0.986,0.786,0.782,"","",""
"OTSPSFC","B7","fivedasc_dis_total",0.012,0.007,-0.031,0.969,0.983,0.89,"","",""
"OTSPSFC","B7","fivedasc_imp_total",-0.215,-0.151,-0.125,0.502,0.639,0.58,"","",""
"OTSPSFC","B7","fivedasc_anx_total",0.101,0.053,0.031,0.755,0.87,0.89,"","",""
"OTSPSFC","B7","fivedasc_cimg_total",0.294,0.293,0.236,0.354,0.356,0.298,"","",""
"OTSPSFC","B7","fivedasc_eimg_total",-0.375,-0.25,-0.188,0.23,0.433,0.406,"","",""
"OTSPSFC","B7","fivedasc_av_total",-0.006,-0.042,0,0.986,0.896,1,"","",""
"OTSPSFC","B7","fivedasc_per_total",0.022,-0.155,-0.125,0.947,0.631,0.58,"","",""
"OTSPSFC","B7","boundlessMean",0.085,0.053,0,0.794,0.87,1,"","",""
"OTSPSFC","B7","anxiousEgoMean",-0.025,0.014,-0.031,0.94,0.965,0.89,"","",""
"OTSPSFC","B7","visionaryMean",-0.062,0.004,0,0.847,0.991,1,"","",""
"OTSPSFC","bsl","age",-0.491,-0.679,-0.515,0.105,0.015,0.026,"","*","*"
"OTSPSFC","bsl","LED",0.265,0.441,0.381,0.491,0.235,0.182,"","",""
"OTSPSFC","bsl","severity",-0.5,-0.581,-0.415,0.098,0.047,0.073,"","*",""
"OTSPSFC","bsl","fivedasc_util_total",0.045,-0.145,-0.083,0.888,0.652,0.72,"","",""
"OTSPSFC","bsl","fivedasc_sprit_total",0.045,-0.16,-0.116,0.89,0.62,0.616,"","",""
"OTSPSFC","bsl","fivedasc_bliss_total",-0.041,-0.258,-0.183,0.9,0.418,0.431,"","",""
"OTSPSFC","bsl","fivedasc_insight_total",-0.204,-0.28,-0.149,0.526,0.379,0.519,"","",""
"OTSPSFC","bsl","fivedasc_dis_total",-0.116,-0.145,-0.05,0.72,0.652,0.83,"","",""
"OTSPSFC","bsl","fivedasc_imp_total",0.006,0.098,0.083,0.986,0.762,0.72,"","",""
"OTSPSFC","bsl","fivedasc_anx_total",-0.021,0.004,0.05,0.948,0.991,0.83,"","",""
"OTSPSFC","bsl","fivedasc_cimg_total",0.199,0.151,0.134,0.536,0.639,0.566,"","",""
"OTSPSFC","bsl","fivedasc_eimg_total",-0.153,0.004,0.05,0.634,0.991,0.83,"","",""
"OTSPSFC","bsl","fivedasc_av_total",0.31,0.243,0.183,0.327,0.446,0.431,"","",""
"OTSPSFC","bsl","fivedasc_per_total",-0.015,-0.28,-0.116,0.964,0.379,0.616,"","",""
"OTSPSFC","bsl","boundlessMean",-0.038,-0.145,-0.083,0.908,0.652,0.72,"","",""
"OTSPSFC","bsl","anxiousEgoMean",-0.092,-0.16,-0.116,0.776,0.62,0.616,"","",""
"OTSPSFC","bsl","visionaryMean",0.097,0.069,0.083,0.764,0.831,0.72,"","",""
"PALFAMS","A7","age",-0.688,-0.662,-0.485,0.013,0.019,0.035,"*","*","*"
"PALFAMS","A7","LED",0.37,0.402,0.242,0.327,0.284,0.389,"","",""
"PALFAMS","A7","severity",-0.812,-0.819,-0.679,0.001,0.001,0.003,"**","**","**"
"PALFAMS","A7","fivedasc_util_total",0.15,0.139,0.065,0.643,0.667,0.779,"","",""
"PALFAMS","A7","fivedasc_sprit_total",0.06,0.032,-0.032,0.852,0.921,0.888,"","",""
"PALFAMS","A7","fivedasc_bliss_total",0.034,0.043,0,0.917,0.895,1,"","",""
"PALFAMS","A7","fivedasc_insight_total",-0.002,-0.014,-0.032,0.995,0.965,0.888,"","",""
"PALFAMS","A7","fivedasc_dis_total",-0.009,0.014,-0.065,0.979,0.965,0.779,"","",""
"PALFAMS","A7","fivedasc_imp_total",-0.047,-0.157,-0.162,0.885,0.627,0.483,"","",""
"PALFAMS","A7","fivedasc_anx_total",0.051,-0.039,0,0.875,0.904,1,"","",""
"PALFAMS","A7","fivedasc_cimg_total",0.214,0.317,0.244,0.504,0.315,0.292,"","",""
"PALFAMS","A7","fivedasc_eimg_total",0.19,0.096,0.065,0.553,0.766,0.779,"","",""
"PALFAMS","A7","fivedasc_av_total",0.542,0.52,0.388,0.069,0.083,0.092,"","",""
"PALFAMS","A7","fivedasc_per_total",0.342,0.1,0,0.276,0.758,1,"","",""
"PALFAMS","A7","boundlessMean",0.061,0.117,0.032,0.85,0.716,0.888,"","",""
"PALFAMS","A7","anxiousEgoMean",0,0,-0.032,0.999,1,0.888,"","",""
"PALFAMS","A7","visionaryMean",0.447,0.52,0.388,0.145,0.083,0.092,"","",""
"PALFAMS","B30","age",-0.697,-0.724,-0.543,0.012,0.008,0.016,"*","**","*"
"PALFAMS","B30","LED",0.63,0.655,0.508,0.069,0.055,0.069,"","",""
"PALFAMS","B30","severity",-0.766,-0.787,-0.605,0.004,0.002,0.007,"**","**","**"
"PALFAMS","B30","fivedasc_util_total",0.25,0.176,0.078,0.434,0.585,0.73,"","",""
"PALFAMS","B30","fivedasc_sprit_total",0.155,0.049,-0.047,0.631,0.879,0.836,"","",""
"PALFAMS","B30","fivedasc_bliss_total",0.145,0.067,0.016,0.652,0.837,0.945,"","",""
"PALFAMS","B30","fivedasc_insight_total",0.071,-0.063,-0.047,0.826,0.845,0.836,"","",""
"PALFAMS","B30","fivedasc_dis_total",-0.059,-0.039,-0.047,0.855,0.905,0.836,"","",""
"PALFAMS","B30","fivedasc_imp_total",0.197,0.176,0.078,0.539,0.585,0.73,"","",""
"PALFAMS","B30","fivedasc_anx_total",0.154,0.144,0.171,0.634,0.655,0.447,"","",""
"PALFAMS","B30","fivedasc_cimg_total",0.285,0.326,0.188,0.369,0.302,0.406,"","",""
"PALFAMS","B30","fivedasc_eimg_total",-0.013,-0.018,-0.016,0.969,0.957,0.945,"","",""
"PALFAMS","B30","fivedasc_av_total",0.475,0.485,0.357,0.118,0.11,0.112,"","",""
"PALFAMS","B30","fivedasc_per_total",0.266,0.07,0.016,0.404,0.828,0.945,"","",""
"PALFAMS","B30","boundlessMean",0.159,0.13,0.047,0.621,0.687,0.836,"","",""
"PALFAMS","B30","anxiousEgoMean",0.106,0.197,0.109,0.744,0.54,0.629,"","",""
"PALFAMS","B30","visionaryMean",0.336,0.394,0.295,0.286,0.205,0.189,"","",""
"PALFAMS","B7","age",-0.573,-0.629,-0.45,0.051,0.028,0.045,"","*","*"
"PALFAMS","B7","LED",0.353,0.462,0.235,0.351,0.211,0.394,"","",""
"PALFAMS","B7","severity",-0.869,-0.83,-0.636,0,0.001,0.005,"***","***","**"
"PALFAMS","B7","fivedasc_util_total",0.074,0.074,0.016,0.819,0.82,0.945,"","",""
"PALFAMS","B7","fivedasc_sprit_total",0.028,0.018,0.016,0.93,0.957,0.945,"","",""
"PALFAMS","B7","fivedasc_bliss_total",-0.027,-0.056,-0.047,0.933,0.862,0.836,"","",""
"PALFAMS","B7","fivedasc_insight_total",-0.107,-0.109,-0.109,0.74,0.736,0.629,"","",""
"PALFAMS","B7","fivedasc_dis_total",-0.001,0.116,0.016,0.998,0.72,0.945,"","",""
"PALFAMS","B7","fivedasc_imp_total",0.003,-0.06,-0.078,0.993,0.854,0.73,"","",""
"PALFAMS","B7","fivedasc_anx_total",0.212,0.141,0.109,0.508,0.663,0.629,"","",""
"PALFAMS","B7","fivedasc_cimg_total",0.329,0.349,0.25,0.297,0.267,0.268,"","",""
"PALFAMS","B7","fivedasc_eimg_total",0.091,0.088,0.016,0.779,0.786,0.945,"","",""
"PALFAMS","B7","fivedasc_av_total",0.431,0.411,0.357,0.162,0.184,0.112,"","",""
"PALFAMS","B7","fivedasc_per_total",0.231,0.007,-0.078,0.47,0.983,0.73,"","",""
"PALFAMS","B7","boundlessMean",-0.008,0.049,-0.016,0.981,0.879,0.945,"","",""
"PALFAMS","B7","anxiousEgoMean",0.102,0.165,0.078,0.752,0.608,0.73,"","",""
"PALFAMS","B7","visionaryMean",0.359,0.411,0.295,0.251,0.184,0.189,"","",""
"PALFAMS","bsl","age",-0.457,-0.724,-0.512,0.135,0.008,0.023,"","**","*"
"PALFAMS","bsl","LED",0.534,0.389,0.303,0.139,0.301,0.282,"","",""
"PALFAMS","bsl","severity",-0.802,-0.777,-0.605,0.002,0.003,0.007,"**","**","**"
"PALFAMS","bsl","fivedasc_util_total",0.083,0.011,-0.016,0.798,0.974,0.945,"","",""
"PALFAMS","bsl","fivedasc_sprit_total",0.109,-0.011,-0.016,0.736,0.974,0.945,"","",""
"PALFAMS","bsl","fivedasc_bliss_total",-0.042,-0.123,-0.14,0.897,0.703,0.534,"","",""
"PALFAMS","bsl","fivedasc_insight_total",0.006,-0.236,-0.171,0.986,0.461,0.447,"","",""
"PALFAMS","bsl","fivedasc_dis_total",0.112,0.141,0.078,0.73,0.663,0.73,"","",""
"PALFAMS","bsl","fivedasc_imp_total",0.29,0.295,0.233,0.361,0.351,0.3,"","",""
"PALFAMS","bsl","fivedasc_anx_total",0.478,0.401,0.326,0.116,0.197,0.147,"","",""
"PALFAMS","bsl","fivedasc_cimg_total",0.401,0.389,0.313,0.196,0.211,0.166,"","",""
"PALFAMS","bsl","fivedasc_eimg_total",-0.217,-0.236,-0.171,0.498,0.461,0.447,"","",""
"PALFAMS","bsl","fivedasc_av_total",0.06,0.035,-0.016,0.854,0.914,0.945,"","",""
"PALFAMS","bsl","fivedasc_per_total",0.049,-0.169,-0.109,0.879,0.6,0.629,"","",""
"PALFAMS","bsl","boundlessMean",0.038,-0.014,-0.047,0.906,0.965,0.836,"","",""
"PALFAMS","bsl","anxiousEgoMean",0.421,0.401,0.295,0.173,0.197,0.189,"","",""
"PALFAMS","bsl","visionaryMean",0.061,0.067,0.047,0.851,0.837,0.836,"","",""
"PALTEA","A7","age",0.613,0.683,0.534,0.034,0.014,0.016,"*","*","*"
"PALTEA","A7","LED",-0.358,-0.371,-0.261,0.344,0.325,0.34,"","",""
"PALTEA","A7","severity",0.864,0.792,0.626,0,0.002,0.005,"***","**","**"
"PALTEA","A7","fivedasc_util_total",-0.015,-0.063,0.015,0.963,0.846,0.945,"","",""
"PALTEA","A7","fivedasc_sprit_total",0.049,0.004,0.076,0.879,0.991,0.731,"","",""
"PALTEA","A7","fivedasc_bliss_total",0.084,0.035,0.076,0.795,0.914,0.731,"","",""
"PALTEA","A7","fivedasc_insight_total",0.193,0.077,0.107,0.547,0.812,0.63,"","",""
"PALTEA","A7","fivedasc_dis_total",0.149,-0.004,0.076,0.644,0.991,0.731,"","",""
"PALTEA","A7","fivedasc_imp_total",-0.053,0.091,0.076,0.871,0.778,0.731,"","",""
"PALTEA","A7","fivedasc_anx_total",-0.152,0.046,-0.015,0.638,0.888,0.945,"","",""
"PALTEA","A7","fivedasc_cimg_total",-0.255,-0.211,-0.154,0.423,0.511,0.491,"","",""
"PALTEA","A7","fivedasc_eimg_total",0.091,0.077,0.076,0.779,0.812,0.731,"","",""
"PALTEA","A7","fivedasc_av_total",-0.343,-0.399,-0.29,0.275,0.198,0.192,"","",""
"PALTEA","A7","fivedasc_per_total",-0.161,-0.074,0.046,0.616,0.82,0.837,"","",""
"PALTEA","A7","boundlessMean",0.079,-0.056,0.046,0.807,0.863,0.837,"","",""
"PALTEA","A7","anxiousEgoMean",0.016,0.007,0.046,0.962,0.983,0.837,"","",""
"PALTEA","A7","visionaryMean",-0.212,-0.354,-0.29,0.508,0.259,0.192,"","",""
"PALTEA","B30","age",0.638,0.733,0.554,0.026,0.007,0.013,"*","**","*"
"PALTEA","B30","LED",-0.527,-0.523,-0.435,0.145,0.148,0.112,"","",""
"PALTEA","B30","severity",0.792,0.789,0.585,0.002,0.002,0.009,"**","**","**"
"PALTEA","B30","fivedasc_util_total",-0.154,-0.067,0,0.633,0.837,1,"","",""
"PALTEA","B30","fivedasc_sprit_total",-0.089,0.049,0.062,0.783,0.879,0.783,"","",""
"PALTEA","B30","fivedasc_bliss_total",-0.055,0.039,0.062,0.864,0.905,0.783,"","",""
"PALTEA","B30","fivedasc_insight_total",0.008,0.161,0.123,0.981,0.616,0.582,"","",""
"PALTEA","B30","fivedasc_dis_total",0.107,0.06,0.062,0.74,0.854,0.783,"","",""
"PALTEA","B30","fivedasc_imp_total",-0.135,-0.26,-0.123,0.676,0.415,0.582,"","",""
"PALTEA","B30","fivedasc_anx_total",-0.161,-0.161,-0.154,0.616,0.616,0.491,"","",""
"PALTEA","B30","fivedasc_cimg_total",-0.261,-0.267,-0.202,0.412,0.401,0.369,"","",""
"PALTEA","B30","fivedasc_eimg_total",0.156,0.133,0.092,0.629,0.68,0.679,"","",""
"PALTEA","B30","fivedasc_av_total",-0.334,-0.351,-0.246,0.288,0.263,0.27,"","",""
"PALTEA","B30","fivedasc_per_total",-0.233,0.004,0.031,0.466,0.991,0.89,"","",""
"PALTEA","B30","boundlessMean",-0.075,-0.028,0.031,0.818,0.931,0.89,"","",""
"PALTEA","B30","anxiousEgoMean",-0.051,-0.172,-0.062,0.875,0.593,0.783,"","",""
"PALTEA","B30","visionaryMean",-0.211,-0.26,-0.215,0.51,0.415,0.335,"","",""
"PALTEA","B7","age",0.603,0.673,0.473,0.038,0.017,0.033,"*","*","*"
"PALTEA","B7","LED",-0.473,-0.564,-0.353,0.198,0.114,0.201,"","",""
"PALTEA","B7","severity",0.781,0.806,0.595,0.003,0.002,0.007,"**","**","**"
"PALTEA","B7","fivedasc_util_total",-0.065,0.063,0.076,0.841,0.846,0.731,"","",""
"PALTEA","B7","fivedasc_sprit_total",-0.081,0.067,0.076,0.801,0.837,0.731,"","",""
"PALTEA","B7","fivedasc_bliss_total",0.038,0.2,0.137,0.906,0.534,0.536,"","",""
"PALTEA","B7","fivedasc_insight_total",0.124,0.242,0.168,0.701,0.449,0.45,"","",""
"PALTEA","B7","fivedasc_dis_total",-0.032,0.011,0.015,0.922,0.974,0.945,"","",""
"PALTEA","B7","fivedasc_imp_total",-0.147,-0.116,-0.076,0.649,0.721,0.731,"","",""
"PALTEA","B7","fivedasc_anx_total",-0.284,-0.259,-0.229,0.371,0.416,0.303,"","",""
"PALTEA","B7","fivedasc_cimg_total",-0.309,-0.3,-0.215,0.328,0.343,0.335,"","",""
"PALTEA","B7","fivedasc_eimg_total",0.153,-0.004,0.015,0.636,0.991,0.945,"","",""
"PALTEA","B7","fivedasc_av_total",-0.304,-0.333,-0.229,0.336,0.291,0.303,"","",""
"PALTEA","B7","fivedasc_per_total",-0.136,0.133,0.137,0.673,0.68,0.536,"","",""
"PALTEA","B7","boundlessMean",0.003,0.077,0.107,0.992,0.812,0.63,"","",""
"PALTEA","B7","anxiousEgoMean",-0.215,-0.196,-0.137,0.502,0.541,0.536,"","",""
"PALTEA","B7","visionaryMean",-0.18,-0.224,-0.168,0.577,0.484,0.45,"","",""
"PALTEA","bsl","age",0.587,0.634,0.382,0.045,0.027,0.086,"*","*",""
"PALTEA","bsl","LED",-0.625,-0.827,-0.667,0.072,0.006,0.015,"","**","*"
"PALTEA","bsl","severity",0.845,0.83,0.657,0.001,0.001,0.003,"***","***","**"
"PALTEA","bsl","fivedasc_util_total",-0.173,-0.193,-0.076,0.59,0.549,0.731,"","",""
"PALTEA","bsl","fivedasc_sprit_total",-0.163,-0.119,-0.076,0.613,0.712,0.731,"","",""
